ts,eid,mob,zone,hit,dmg,level,might,grace,will,dam,hit_stat,ac,self_x,self_y,mob_x,mob_y,facing,rel_dir,dist,weapon,gear
1786821252709,468962,,Mythic Waters 1,1,27,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821253318,468962,,Mythic Waters 1,1,34,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821255948,468962,,Mythic Waters 1,1,34,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821256554,468962,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821257159,468962,,Mythic Waters 1,1,117,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821257887,468962,,Mythic Waters 1,1,35,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821258492,468962,,Mythic Waters 1,1,32,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821261219,468962,,Mythic Waters 1,1,31,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821261828,468962,,Mythic Waters 1,1,40,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821262432,468962,,Mythic Waters 1,1,36,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821265038,468962,,Mythic Waters 1,1,31,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821265645,468962,,Mythic Waters 1,1,31,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821266248,468962,,Mythic Waters 1,1,30,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821268857,468962,,Mythic Waters 1,1,26,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821269362,468962,,Mythic Waters 1,1,26,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821272319,468962,,Mythic Waters 1,1,29,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821272926,468962,,Mythic Waters 1,1,38,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821275656,468962,,Mythic Waters 1,1,27,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821276261,468962,,Mythic Waters 1,1,40,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821278990,468962,,Mythic Waters 1,1,29,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821279596,468962,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821280201,468962,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821280929,468962,,Mythic Waters 1,1,111,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821283786,468962,,Mythic Waters 1,1,40,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821284392,468962,,Mythic Waters 1,1,35,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821284897,468962,,Mythic Waters 1,1,31,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821287627,468962,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821288233,468962,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821288837,468962,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821291446,468962,,Mythic Waters 1,1,35,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821292052,468962,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821294784,468962,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821295390,468962,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821295995,468962,,Mythic Waters 1,1,38,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821299194,468962,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821302047,468962,,Mythic Waters 1,1,36,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821302551,468962,,Mythic Waters 1,1,36,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821303157,468962,,Mythic Waters 1,1,35,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821305888,468962,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821306497,468962,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821307104,468962,,Mythic Waters 1,1,27,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821310201,468962,,Mythic Waters 1,1,35,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821310807,468962,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821313532,468962,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821314137,468962,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821314747,468962,,Mythic Waters 1,1,36,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821317358,468962,,Mythic Waters 1,1,38,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821317861,468962,,Mythic Waters 1,1,35,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821318468,468962,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821321196,468962,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821321802,468962,,Mythic Waters 1,1,40,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821322406,468962,,Mythic Waters 1,1,26,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821325116,468962,,Mythic Waters 1,1,33,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821325720,468962,,Mythic Waters 1,1,32,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821326327,468962,,Mythic Waters 1,1,36,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821328932,468962,,Mythic Waters 1,1,35,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821329537,468962,,Mythic Waters 1,1,38,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821332267,468962,,Mythic Waters 1,1,36,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821332872,468962,,Mythic Waters 1,1,36,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821333375,468962,,Mythic Waters 1,1,29,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821336106,468962,,Mythic Waters 1,1,27,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821336710,468962,,Mythic Waters 1,1,30,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821337314,468962,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821339921,468962,,Mythic Waters 1,1,34,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821340528,468962,,Mythic Waters 1,1,30,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821343261,468962,,Mythic Waters 1,1,28,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821343867,468962,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,15,4,15,6,2,1,2,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821350236,463281,,Mythic Waters 1,1,30,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821350839,463281,,Mythic Waters 1,1,108,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821351443,463281,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821352167,463281,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821352772,463281,,Mythic Waters 1,1,40,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821353377,463281,,Mythic Waters 1,1,27,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821354101,463281,,Mythic Waters 1,1,36,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821354704,463281,,Mythic Waters 1,1,38,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821355309,463281,,Mythic Waters 1,1,33,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821356034,463281,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821356638,463281,,Mythic Waters 1,1,32,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821357242,463281,,Mythic Waters 1,1,38,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821359856,463281,,Mythic Waters 1,1,29,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821360461,463281,,Mythic Waters 1,1,26,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821361068,463281,,Mythic Waters 1,1,30,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821361794,463281,,Mythic Waters 1,1,26,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821362399,463281,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821363005,463281,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821363752,463281,,Mythic Waters 1,1,29,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821364357,463281,,Mythic Waters 1,1,36,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821364962,463281,,Mythic Waters 1,1,31,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821365690,463281,,Mythic Waters 1,1,29,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821366297,463281,,Mythic Waters 1,1,38,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821366901,463281,,Mythic Waters 1,1,27,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821367628,463281,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821368234,463281,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821368840,463281,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821369564,463281,,Mythic Waters 1,1,40,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821370168,463281,,Mythic Waters 1,1,36,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821370774,463281,,Mythic Waters 1,1,28,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821371500,463281,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821372106,463281,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821372711,463281,,Mythic Waters 1,1,27,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821375322,463281,,Mythic Waters 1,1,27,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821375927,463281,,Mythic Waters 1,1,27,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821376532,463281,,Mythic Waters 1,1,30,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821377256,463281,,Mythic Waters 1,1,30,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821377862,463281,,Mythic Waters 1,1,27,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821378469,463281,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821379216,463281,,Mythic Waters 1,1,38,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821379822,463281,,Mythic Waters 1,1,38,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821380429,463281,,Mythic Waters 1,1,33,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821381157,463281,,Mythic Waters 1,1,29,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821381761,463281,,Mythic Waters 1,1,33,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821382365,463281,,Mythic Waters 1,1,32,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821383090,463281,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821383696,463281,,Mythic Waters 1,1,31,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821384303,463281,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821385031,463281,,Mythic Waters 1,1,37,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821386512,463281,,Mythic Waters 1,1,30,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821386970,463281,,Mythic Waters 1,1,30,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821387577,463281,,Mythic Waters 1,1,28,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821388181,463281,,Mythic Waters 1,1,27,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821388906,463281,,Mythic Waters 1,1,34,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821391755,463281,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821392360,463281,,Mythic Waters 1,1,32,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821392965,463281,,Mythic Waters 1,1,29,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821393691,463281,,Mythic Waters 1,1,30,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821394292,463281,,Mythic Waters 1,1,34,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821394796,463281,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821395401,463281,,Mythic Waters 1,1,34,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821396126,463281,,Mythic Waters 1,1,32,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821396730,463281,,Mythic Waters 1,1,31,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821397334,463281,,Mythic Waters 1,1,40,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821398068,463281,,Mythic Waters 1,1,32,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821398675,463281,,Mythic Waters 1,1,40,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821399279,463281,,Mythic Waters 1,1,40,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821400006,463281,,Mythic Waters 1,1,39,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821402857,463281,,Mythic Waters 1,1,35,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821403462,463281,,Mythic Waters 1,1,34,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821404067,463281,,Mythic Waters 1,1,90,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
1786821404793,463281,,Mythic Waters 1,0,0,28,20,28,13,0,6,26,13,5,13,6,2,0,1,Viperhead woodsword,Viperhead woodsword|Royal armor|Black ring|Black ring
